Event name,Customer ID,Screen,Time,Event ID,Device Info,OS,App Version
Click,9541552548,App Launch,2024-03-15 19:31:09,cc83a86b-9807-4f29-a7dd-f6ca7313dba6,OnePlus 12,Android,['7.0.60']
Click,9541552548,UPI,2024-03-15 19:31:19,4b0609c3-dd71-4b2f-a617-a0c2e8a94986,OnePlus 12,Android,['7.0.60']
Scroll,9541552548,UPI,2024-03-15 19:31:29,19bba6d9-d271-4f8b-9f02-db2142ab3581,OnePlus 12,Android,['7.0.60']
Click,9541552548,Send Money,2024-03-15 19:31:49,e68ebe34-313f-4298-8d5f-b5e493e135f7,OnePlus 12,Android,['7.0.60']
Input,9541552548,Account number,2024-03-15 19:32:09,aabe5b0e-900e-46a7-9ce5-13db40ba1d9c,OnePlus 12,Android,['7.0.60']
Input,9541552548,IFSC code,2024-03-15 19:32:39,f0722f1b-4607-4214-8f53-11f5ccc485b9,OnePlus 12,Android,['7.0.60']
Input,9541552548,Amount,2024-03-15 19:33:09,3d01a389-a3c7-4011-b109-4de51f253dd2,OnePlus 12,Android,['7.0.60']
Click,9541552548,proceed,2024-03-15 19:33:39,1514c4dd-9b83-4b89-8ee4-0d036d8211ac,OnePlus 12,Android,['7.0.60']
Swipe back,9541552548,Home,2024-03-15 19:34:39,7a8ddfc9-c9b8-4fcd-8c16-a3e9866ca4e4,OnePlus 12,Android,['7.0.60']
Swipe,9541552548,App Kill,2024-03-15 19:34:49,21e56f0f-0640-4447-a289-c2d436c6855b,OnePlus 12,Android,['7.0.60']
Click,7494040211,App Launch,2024-03-15 19:32:05,e40c6d1d-aa67-471c-a350-80e24bd3899e,Pixel 4,Android,['6.0.48']
Click,7494040211,Health,2024-03-15 19:32:15,1571dfef-bba0-4f3b-a25b-f76d6adc1e6d,Pixel 4,Android,['6.0.48']
Scroll,7494040211,Health,2024-03-15 19:32:25,7a7389e5-f12e-46f3-9d9c-16b2b5ebd17b,Pixel 4,Android,['6.0.48']
Click,7494040211,Diabetes,2024-03-15 19:32:45,360a147d-eb0d-441a-94f6-fcc0d4dd31ba,Pixel 4,Android,['6.0.48']
Click,7494040211,Book appointment,2024-03-15 19:33:05,2d619551-827a-4bde-acb0-fd3e5e676352,Pixel 4,Android,['6.0.48']
Input,7494040211,patient name,2024-03-15 19:33:25,91766e06-1b63-4398-88cb-0a3531d28327,Pixel 4,Android,['6.0.48']
Input,7494040211,date,2024-03-15 19:33:55,1dddf28d-a6a0-4240-885d-c3ee09aa0dfb,Pixel 4,Android,['6.0.48']
Input,7494040211,time,2024-03-15 19:34:25,a36d4bd1-06bf-4237-8ea3-3f9c76b30391,Pixel 4,Android,['6.0.48']
Click,7494040211,proceed,2024-03-15 19:34:55,a0f399b3-d026-4d3d-ad7a-f6fe1966f6c1,Pixel 4,Android,['6.0.48']
Swipe back,7494040211,Home,2024-03-15 19:35:55,1fb493f1-2646-419c-a3df-7bd2480bf3aa,Pixel 4,Android,['6.0.48']
Swipe,7494040211,App Kill,2024-03-15 19:36:05,688ca3b2-cf14-4dd9-9d11-44afa97e1cf0,Pixel 4,Android,['6.0.48']
Click,7675992531,App Launch,2024-03-15 19:32:25,0eafba59-18cf-455b-8a06-9f3d032f43a1,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.11']
Click,7675992531,Banner6,2024-03-15 19:32:35,97337e27-7f61-457e-8439-105eb77ac4c1,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.11']
Scroll,7675992531,Banner6,2024-03-15 19:32:45,dd7e04e9-0729-45e4-84d2-e7c322ca0789,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.11']
Swipe back,7675992531,Home,2024-03-15 19:33:05,8fb364b6-9593-4e95-afc1-de9c1e07269a,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.11']
Swipe,7675992531,App Kill,2024-03-15 19:33:15,bc8341c4-d0d6-44b7-a9f1-2ffa61ab8be8,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.11']
Click,7144529787,App Launch,2024-03-15 19:33:23,5759a4e9-d15b-4e62-9420-e6be2830e2ae,Nokia XR21,Android,['7.0.47']
Click,7144529787,nonjio_no,2024-03-15 19:33:33,f8cc2d12-7369-4413-a93d-ec9318b0a070,Nokia XR21,Android,['7.0.47']
Click,7144529787,Port to Jio Number,2024-03-15 19:33:43,00684230-1e10-4802-8906-26a54b69ec0e,Nokia XR21,Android,['7.0.47']
Input,7144529787,number,2024-03-15 19:34:03,3a689fb6-e794-433d-a719-d2728ff7494a,Nokia XR21,Android,['7.0.47']
Input,7144529787,name,2024-03-15 19:34:33,310747c6-2e03-4c72-9235-e69fc6859d1a,Nokia XR21,Android,['7.0.47']
Swipe back,7144529787,Home,2024-03-15 19:35:03,2d8e236d-3622-4393-87b9-ecaa8660117a,Nokia XR21,Android,['7.0.47']
Swipe,7144529787,App Kill,2024-03-15 19:35:13,c4fbdab2-d5a0-4cce-afd5-b718822085d8,Nokia XR21,Android,['7.0.47']
Click,7402888328,App Launch,2024-03-15 19:36:32,8ebc2fc3-2864-47a6-8172-7534c8fad595,Pixel 2 XL,Android,['7.0.03']
Click,7402888328,Health,2024-03-15 19:36:42,6cd93750-ab0d-4afa-9767-da45649477f2,Pixel 2 XL,Android,['7.0.03']
Scroll,7402888328,Health,2024-03-15 19:36:52,dde9f8ad-fb96-4cec-9462-53837e26c9ff,Pixel 2 XL,Android,['7.0.03']
Swipe back,7402888328,Home,2024-03-15 19:37:12,9bb6667f-2857-486f-875b-bf05856850aa,Pixel 2 XL,Android,['7.0.03']
Swipe,7402888328,App Kill,2024-03-15 19:37:22,d57e2e9f-79d8-4ae5-8c9b-262d1fcc4ceb,Pixel 2 XL,Android,['7.0.03']
Click,8298415091,App Launch,2024-03-15 19:36:44,b866925f-e68f-4b95-acdc-1670be3d1db7,Lenovo K series,Android,['7.0.25']
Click,8298415091,Music,2024-03-15 19:36:54,4f0b7eae-fb78-4eec-83ce-56679e90bf7d,Lenovo K series,Android,['7.0.25']
Scroll,8298415091,Music,2024-03-15 19:37:04,4288698d-64d4-412d-b658-65b4150ac6e1,Lenovo K series,Android,['7.0.25']
Swipe back,8298415091,Home,2024-03-15 19:37:24,4435c226-5287-4697-af07-9dde4b7cb0a2,Lenovo K series,Android,['7.0.25']
Swipe,8298415091,App Kill,2024-03-15 19:37:34,813d8f4e-3d55-48ee-a488-49fa09974025,Lenovo K series,Android,['7.0.25']
Click,9039740779,App Launch,2024-03-15 19:36:52,cc34f084-f161-4781-b3e4-d5afcf209850,Galaxy M series,Android,['7.0.25']
Click,9039740779,getjofiber,2024-03-15 19:37:02,98af5e30-c2a8-4093-834f-8bfb9041e3da,Galaxy M series,Android,['7.0.25']
Click,9039740779,Book your Fiber Today,2024-03-15 19:37:12,8e02e378-171c-4dc7-9eee-53aa1451dc9a,Galaxy M series,Android,['7.0.25']
Input,9039740779,number,2024-03-15 19:37:32,a8005885-0a64-41b1-b6da-26f960380d93,Galaxy M series,Android,['7.0.25']
Input,9039740779,name,2024-03-15 19:38:02,ebf9b67d-1f41-4ac2-b4d4-00e0a8a36d58,Galaxy M series,Android,['7.0.25']
Input,9039740779,address,2024-03-15 19:38:32,419439af-2a4d-448c-9768-0e1944a34bbf,Galaxy M series,Android,['7.0.25']
Click,9039740779,Book,2024-03-15 19:39:02,06abb253-31ce-4031-9df6-91fc49dd96d7,Galaxy M series,Android,['7.0.25']
Swipe back,9039740779,Home,2024-03-15 19:39:32,e5c39f8d-af80-4e21-9260-b90e8d11a32f,Galaxy M series,Android,['7.0.25']
Swipe,9039740779,App Kill,2024-03-15 19:39:42,d6e3c22a-879c-4dd3-bf47-9aa5a0e177f2,Galaxy M series,Android,['7.0.25']
Click,7736617218,App Launch,2024-03-15 19:37:09,66d611dd-60af-4087-b4af-449f3944c46a,Galaxy M series,Android,['7.0.47']
Click,7736617218,Health,2024-03-15 19:37:19,f5ae37ce-781d-4187-9182-7b4c10c59a8b,Galaxy M series,Android,['7.0.47']
Scroll,7736617218,Health,2024-03-15 19:37:29,695bb85c-8c4e-465a-ae0e-52439c7267e6,Galaxy M series,Android,['7.0.47']
Swipe back,7736617218,Home,2024-03-15 19:37:49,18eb3b52-187f-4bf3-9787-b30626628c71,Galaxy M series,Android,['7.0.47']
Swipe,7736617218,App Kill,2024-03-15 19:37:59,9d245c5e-41b6-41ef-9964-b08f885f91c5,Galaxy M series,Android,['7.0.47']
Click,8962638614,App Launch,2024-03-15 19:37:22,dd5394d6-dfd5-4af6-bb9c-273bd0e6de71,Galaxy S20,Android,['7.0.60']
Click,8962638614,UPI,2024-03-15 19:37:32,8ba501a2-b8e7-44b2-93ff-a4ad83be79ad,Galaxy S20,Android,['7.0.60']
Scroll,8962638614,UPI,2024-03-15 19:37:42,d42a2d25-6d6a-4e82-93f9-43398efba0c5,Galaxy S20,Android,['7.0.60']
Click,8962638614,Send Money,2024-03-15 19:38:02,ad11d938-4e3a-4488-9753-240343d41280,Galaxy S20,Android,['7.0.60']
Input,8962638614,Account number,2024-03-15 19:38:22,e28e6c5b-5e4f-41dd-895b-529be1cc9b96,Galaxy S20,Android,['7.0.60']
Input,8962638614,IFSC code,2024-03-15 19:38:52,2d4004ac-2198-491e-997f-4b96575231a5,Galaxy S20,Android,['7.0.60']
Input,8962638614,Amount,2024-03-15 19:39:22,32c3c6fb-0941-4883-ad8b-ad139f91f7f2,Galaxy S20,Android,['7.0.60']
Click,8962638614,proceed,2024-03-15 19:39:52,75afb8e3-8f91-48a8-b4ea-2a49d6a69b92,Galaxy S20,Android,['7.0.60']
Swipe back,8962638614,Home,2024-03-15 19:40:52,43f97459-56b3-42e7-b72a-a1a76f9c87fd,Galaxy S20,Android,['7.0.60']
Swipe,8962638614,App Kill,2024-03-15 19:41:02,f03728a0-8e94-4610-845a-62f8b0eeb466,Galaxy S20,Android,['7.0.60']
Click,8880763720,App Launch,2024-03-15 19:37:57,43e19000-07f7-4039-b249-4e5dae2cb1c7,Galaxy S21,Android,['7.0.01']
Click,8880763720,Pharmacy,2024-03-15 19:38:07,0c5eee9e-6552-4cf0-98ed-584b5d71b541,Galaxy S21,Android,['7.0.01']
Click,8880763720,Search Medicine,2024-03-15 19:38:17,03d655d5-5d8f-42f0-a7dc-e58f4124fb3e,Galaxy S21,Android,['7.0.01']
Input,8880763720,Medicine name,2024-03-15 19:38:37,34626c39-0758-47c8-aa8a-7dd2a214539c,Galaxy S21,Android,['7.0.01']
Click,8880763720,Search,2024-03-15 19:39:07,5456d603-4ade-44a1-9371-e758f0b9a2fa,Galaxy S21,Android,['7.0.01']
Click,8880763720,Add to cart,2024-03-15 19:39:47,cc272275-7260-41a4-8d37-d7a08815a748,Galaxy S21,Android,['7.0.01']
Click,8880763720,Buy Now,2024-03-15 19:40:27,fc40e641-b04e-4f2d-8abd-094550f436f7,Galaxy S21,Android,['7.0.01']
Swipe back,8880763720,Home,2024-03-15 19:41:27,658d7739-45fa-45ff-a6b1-95bf10d2a43e,Galaxy S21,Android,['7.0.01']
Swipe,8880763720,App Kill,2024-03-15 19:41:37,d1cb8c25-7de4-4ffc-ad48-daba1804a64a,Galaxy S21,Android,['7.0.01']
Click,7797119926,App Launch,2024-03-15 19:38:05,85e0fd07-f8b7-409b-8217-f7f036e2fc62,Pixel 4,Android,['7.0.60']
Click,7797119926,Events,2024-03-15 19:38:15,bb41a2dc-13cc-4cef-9934-cbedee05a769,Pixel 4,Android,['7.0.60']
Click,7797119926,Event Choosen,2024-03-15 19:38:25,6089ab06-29bd-4b9d-a045-595f589fea14,Pixel 4,Android,['7.0.60']
Click,7797119926,Join Event,2024-03-15 19:38:45,b272eb43-1742-455e-a5a5-164658f983bf,Pixel 4,Android,['7.0.60']
Swipe back,7797119926,Home,2024-03-15 19:39:45,0827f884-204d-4689-91ca-6c77a36eb5d7,Pixel 4,Android,['7.0.60']
Swipe,7797119926,App Kill,2024-03-15 19:39:55,abd5ef4f-e027-4a3a-93df-c95ef3f698b8,Pixel 4,Android,['7.0.60']
Click,8104124742,App Launch,2024-03-15 19:38:37,0d22bee1-4309-4161-a5a5-dcd143944a77,Pixel 4a,Android,['7.0.57']
Click,8104124742,TV,2024-03-15 19:38:47,9774b89c-62f2-40e7-9373-0e5cc2722560,Pixel 4a,Android,['7.0.57']
Scroll,8104124742,TV,2024-03-15 19:38:57,2d7f8b0b-7b10-483b-a11d-bcb1db5964e5,Pixel 4a,Android,['7.0.57']
Swipe back,8104124742,Home,2024-03-15 19:39:17,d6788c0e-ed2d-4aae-a33f-389e331f969a,Pixel 4a,Android,['7.0.57']
Swipe,8104124742,App Kill,2024-03-15 19:39:27,4d6774f6-82d4-49d4-b7e3-557e65f0b813,Pixel 4a,Android,['7.0.57']
Click,8850370442,App Launch,2024-03-15 19:38:41,146a867c-d439-40f0-abeb-f3ba054f59bd,Poco series,Android,['7.0.57']
Click,8850370442,Mobile,2024-03-15 19:38:51,8d582a72-f42f-4866-ab2e-bf2d8edee838,Poco series,Android,['7.0.57']
Scroll,8850370442,Mobile,2024-03-15 19:39:01,ae8d57db-1f1f-44b8-be8a-4c9adc1a1fe9,Poco series,Android,['7.0.57']
Swipe back,8850370442,Home,2024-03-15 19:39:21,685815ea-7d1b-47c2-96c0-fc4090b76928,Poco series,Android,['7.0.57']
Swipe,8850370442,App Kill,2024-03-15 19:39:31,887ef3b8-68c9-4581-885c-a6766fcacdd4,Poco series,Android,['7.0.57']
Click,7870970002,App Launch,2024-03-15 19:38:46,88b65597-2c52-4e88-9784-9a699fe5a33f,Poco series,Android,['7.0.47']
Click,7870970002,getprepaid,2024-03-15 19:38:56,4d9e11fc-2606-46e1-8e75-b46eeb14d657,Poco series,Android,['7.0.47']
Swipe back,7870970002,Home,2024-03-15 19:39:06,2341cdfb-4f1a-4ae3-a605-fb349524ff09,Poco series,Android,['7.0.47']
Swipe,7870970002,App Kill,2024-03-15 19:39:16,111b10e8-fb79-440e-8896-c9947f1c9ec2,Poco series,Android,['7.0.47']
Click,7889258439,App Launch,2024-03-15 19:39:28,2a7ee880-4d25-451b-bf36-b7e790a99607,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,7889258439,UPI,2024-03-15 19:39:38,b0353462-bd90-41d2-b5a7-aa6ae6088c59,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Scroll,7889258439,UPI,2024-03-15 19:39:48,6f5272b0-96ec-4106-9945-989ef5d79e25,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Swipe back,7889258439,Home,2024-03-15 19:40:08,05294688-674a-4198-b43b-434a7ac46264,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Swipe,7889258439,App Kill,2024-03-15 19:40:18,910efa22-7c33-478d-9187-25ac72b4f380,OnePlus 8/8 Pro/8T,Android,['7.0.60']
Click,9764760963,App Launch,2024-03-15 19:41:27,f9a658ca-b193-40ad-8a81-150a91e98ba2,OnePlus 2,Android,['7.0.01']
Click,9764760963,Mobile,2024-03-15 19:41:37,0b1f608e-25ca-45ea-9cff-4e6c8fe07181,OnePlus 2,Android,['7.0.01']
Scroll,9764760963,Mobile,2024-03-15 19:41:47,5279825f-acd7-41cc-a91c-f6e259a072b0,OnePlus 2,Android,['7.0.01']
Swipe back,9764760963,Home,2024-03-15 19:42:07,4673f9c9-9119-49f7-a885-70fc9ca90f04,OnePlus 2,Android,['7.0.01']
Swipe,9764760963,App Kill,2024-03-15 19:42:17,9c5df19d-ef03-4bf0-9323-a2757641c558,OnePlus 2,Android,['7.0.01']
Click,7473779480,App Launch,2024-03-15 19:42:25,cd56ce12-4a1b-473a-b859-2ed305dcf44a,Galaxy Tab series,Android,['6.0.04']
Click,7473779480,Mobile,2024-03-15 19:42:35,f0b7d2dc-a237-46af-81b5-17c6c368ec79,Galaxy Tab series,Android,['6.0.04']
Scroll,7473779480,Mobile,2024-03-15 19:42:45,d82a9f0e-0a09-4a7b-b47b-03743ffa962f,Galaxy Tab series,Android,['6.0.04']
Swipe back,7473779480,Home,2024-03-15 19:43:05,ff9b36bf-2751-465f-9414-b39346dbf5e8,Galaxy Tab series,Android,['6.0.04']
Swipe,7473779480,App Kill,2024-03-15 19:43:15,1e0f4693-d63a-446d-88d8-64ec17895b37,Galaxy Tab series,Android,['6.0.04']
Click,8030947963,App Launch,2024-03-15 19:42:33,fd85a429-1dfe-44b5-a202-0984fa5da6a3,OnePlus 10 Pro,Android,['7.0.57']
Click,8030947963,UPI,2024-03-15 19:42:43,8e350317-9ad5-420b-8bef-6c20720a8183,OnePlus 10 Pro,Android,['7.0.57']
Scroll,8030947963,UPI,2024-03-15 19:42:53,4b732483-e690-460d-b036-fbcbcb0b5e1d,OnePlus 10 Pro,Android,['7.0.57']
Click,8030947963,Send Money,2024-03-15 19:43:13,0be56341-26b6-45e5-aa44-ac08cd80e996,OnePlus 10 Pro,Android,['7.0.57']
Input,8030947963,Account number,2024-03-15 19:43:33,f5d9c04b-3d67-43cd-8faf-2dfc7e217132,OnePlus 10 Pro,Android,['7.0.57']
Input,8030947963,IFSC code,2024-03-15 19:44:03,0f45a1a8-bf23-4eed-876c-efd89ba1cd72,OnePlus 10 Pro,Android,['7.0.57']
Input,8030947963,Amount,2024-03-15 19:44:33,0c4de567-3f6d-4e00-a0f3-825a177bd337,OnePlus 10 Pro,Android,['7.0.57']
Click,8030947963,proceed,2024-03-15 19:45:03,c35a1346-9a2b-4c86-b8ee-3e6cbcf9d633,OnePlus 10 Pro,Android,['7.0.57']
Swipe back,8030947963,Home,2024-03-15 19:46:03,05107639-f92b-4f45-bff3-dac6003fb453,OnePlus 10 Pro,Android,['7.0.57']
Swipe,8030947963,App Kill,2024-03-15 19:46:13,37bb7747-347a-4cd1-85e7-46a623ab3aa1,OnePlus 10 Pro,Android,['7.0.57']
Click,7408558334,App Launch,2024-03-15 19:42:33,8ae0d94f-b4c0-4561-ae8c-fbc84a081a23,Poco series,Android,['7.0.60']
Click,7408558334,Pharmacy,2024-03-15 19:42:43,05e52377-44ef-426a-9fb6-250dc7d359b8,Poco series,Android,['7.0.60']
Click,7408558334,Search Medicine,2024-03-15 19:42:53,9f0034b6-100a-4fe0-a049-bfa7c09c41be,Poco series,Android,['7.0.60']
Input,7408558334,Medicine name,2024-03-15 19:43:13,44d073de-5e10-4288-8200-fd1d19e9bd50,Poco series,Android,['7.0.60']
Click,7408558334,Search,2024-03-15 19:43:43,4aad0581-a5de-4815-b9c6-f93190ce6a7e,Poco series,Android,['7.0.60']
Click,7408558334,Add to cart,2024-03-15 19:44:23,a08e0c96-7a99-40cb-bac2-9f3622a622ea,Poco series,Android,['7.0.60']
Click,7408558334,Buy Now,2024-03-15 19:45:03,4abcc74b-2029-4218-abba-628cf9d53a14,Poco series,Android,['7.0.60']
Swipe back,7408558334,Home,2024-03-15 19:46:03,2b4e4179-f2c4-45ce-8e98-726b2cf71820,Poco series,Android,['7.0.60']
Swipe,7408558334,App Kill,2024-03-15 19:46:13,19a21b1f-f49b-48e0-9c65-b13bdb8a46fd,Poco series,Android,['7.0.60']
Click,9118047030,App Launch,2024-03-15 19:42:46,ab551a99-267e-4e8b-85cb-03685ea2cb2c,Galaxy S8,Android,['7.0.25']
Click,9118047030,TV,2024-03-15 19:42:56,0e1ffa68-d749-4d19-bea6-f685978f6a35,Galaxy S8,Android,['7.0.25']
Scroll,9118047030,TV,2024-03-15 19:43:06,ff08183c-9212-4bf6-ac30-35c9590fe839,Galaxy S8,Android,['7.0.25']
Scroll,9118047030,TV,2024-03-15 19:43:26,40325472-94ac-4fe8-a1f4-81534094e0f7,Galaxy S8,Android,['7.0.25']
Click,9118047030,Check out,2024-03-15 19:43:46,07463021-091c-4c84-8adf-7ec84704a88d,Galaxy S8,Android,['7.0.25']
Scroll,9118047030,TV,2024-03-15 19:44:26,3451960c-0e7f-4be4-8284-58fcf2fd9e91,Galaxy S8,Android,['7.0.25']
Swipe back,9118047030,Home,2024-03-15 19:44:46,a5f9af98-1ea0-41ea-a21a-e836b18b8267,Galaxy S8,Android,['7.0.25']
Swipe,9118047030,App Kill,2024-03-15 19:44:56,3c47ca0d-6f42-4c5f-94f3-b4d1e48a367c,Galaxy S8,Android,['7.0.25']
Click,7352984999,App Launch,2024-03-15 19:42:53,def2c2ac-094b-46c3-966f-b3192bbfb3c0,OnePlus 6/6T,Android,['7.0.03']
Click,7352984999,getprepaid,2024-03-15 19:43:03,27eb82ca-a29f-43c3-a2f6-170472008f5e,OnePlus 6/6T,Android,['7.0.03']
Click,7352984999,Port to Prepaid,2024-03-15 19:43:13,6c90b5be-d7e5-4f02-9ef2-46fcac38084e,OnePlus 6/6T,Android,['7.0.03']
Input,7352984999,number,2024-03-15 19:43:33,f2955a69-6eb7-49c5-837a-2f6160d70a00,OnePlus 6/6T,Android,['7.0.03']
Input,7352984999,name,2024-03-15 19:44:03,f7bc1e7a-7554-4aff-b8a6-fb54fa0aa335,OnePlus 6/6T,Android,['7.0.03']
Click,7352984999,Port,2024-03-15 19:44:33,51136e4e-6916-4ee4-8a94-85eb6306de72,OnePlus 6/6T,Android,['7.0.03']
Swipe back,7352984999,Home,2024-03-15 19:45:03,e428bc7c-5244-4b5b-997f-63d33f258eaf,OnePlus 6/6T,Android,['7.0.03']
Swipe,7352984999,App Kill,2024-03-15 19:45:13,cc53b281-a062-4504-bf1b-64b36724bf25,OnePlus 6/6T,Android,['7.0.03']
Click,7675790229,App Launch,2024-03-15 19:43:46,54514afe-1740-4cca-8e21-7b6663283507,Galaxy Note8,Android,['6.0.48']
Click,7675790229,play&Win,2024-03-15 19:43:56,1257d2ee-bc54-4239-925e-d1eb0e94df72,Galaxy Note8,Android,['6.0.48']
Click,7675790229,Spin wheel,2024-03-15 19:44:06,d5640c5c-f8be-48e7-ac98-4a72d83b74eb,Galaxy Note8,Android,['6.0.48']
Click,7675790229,Spin,2024-03-15 19:44:26,f85452ee-8c2e-4cbb-a7bb-f9b215263818,Galaxy Note8,Android,['6.0.48']
Click,7675790229,Claim prize,2024-03-15 19:44:46,fc612fe5-6788-47bd-8438-ca90dec9fbd6,Galaxy Note8,Android,['6.0.48']
Swipe back,7675790229,Home,2024-03-15 19:45:26,391384a7-44a0-4617-9c85-d63984462930,Galaxy Note8,Android,['6.0.48']
Swipe,7675790229,App Kill,2024-03-15 19:45:36,fa767cf5-b03d-4116-9f7e-994b980c0c1f,Galaxy Note8,Android,['6.0.48']
Click,7114295477,App Launch,2024-03-15 19:45:20,2a1a55d8-1eda-479f-a94d-8aa35c21c2f1,Pixel 2 XL,Android,['5.0.28']
Click,7114295477,Banner7,2024-03-15 19:45:30,15dbf870-9986-4915-9108-6728b61014b8,Pixel 2 XL,Android,['5.0.28']
Scroll,7114295477,Banner7,2024-03-15 19:45:40,2f49216b-11fb-4f2a-b0ad-88282ffe167e,Pixel 2 XL,Android,['5.0.28']
Swipe back,7114295477,Home,2024-03-15 19:46:00,ef4ea26b-b6a6-445a-9084-63ef440071f9,Pixel 2 XL,Android,['5.0.28']
Swipe,7114295477,App Kill,2024-03-15 19:46:10,64116cbd-1bb8-4bc3-aabf-fc45f05ecba9,Pixel 2 XL,Android,['5.0.28']
Click,7006011981,App Launch,2024-03-15 19:46:27,d56fe4a5-9498-446e-9a71-b7b9edcbddd2,Pixel 4a 5G,Android,['7.0.57']
Click,7006011981,Banner6,2024-03-15 19:46:37,12b6cdc9-92d5-4549-aee3-da10f762cd3e,Pixel 4a 5G,Android,['7.0.57']
Scroll,7006011981,Banner6,2024-03-15 19:46:47,8f5c44a3-a4fd-4e2a-b23f-791556825f1a,Pixel 4a 5G,Android,['7.0.57']
Swipe back,7006011981,Home,2024-03-15 19:47:07,92157c9e-19c9-4533-8208-5512a37dc1ca,Pixel 4a 5G,Android,['7.0.57']
Swipe,7006011981,App Kill,2024-03-15 19:47:17,d062c3df-c76b-4b56-b80a-8833c35c5e79,Pixel 4a 5G,Android,['7.0.57']
Click,9476382237,App Launch,2024-03-15 19:46:46,6b5661ed-f7ab-41ba-b6fc-6ec704db1d49,OnePlus 3/3T,Android,['6.0.48']
Click,9476382237,Bank,2024-03-15 19:46:56,6ce7b122-0875-44fb-8c4a-929ec2a3ae09,OnePlus 3/3T,Android,['6.0.48']
Swipe back,9476382237,Home,2024-03-15 19:47:06,6d26858c-79af-47ef-9eb9-32d75def610a,OnePlus 3/3T,Android,['6.0.48']
Swipe,9476382237,App Kill,2024-03-15 19:47:16,4169682c-52bd-4621-9ada-03c9f05b95ab,OnePlus 3/3T,Android,['6.0.48']
Click,7678131978,App Launch,2024-03-15 19:46:47,09730215-9bdf-42d7-9f70-0aebcc78aa9a,OnePlus 10 Pro,Android,['7.0.57']
Click,7678131978,getprepaid,2024-03-15 19:46:57,fd7f6383-113f-4d81-8d19-ee485ddb5654,OnePlus 10 Pro,Android,['7.0.57']
Swipe back,7678131978,Home,2024-03-15 19:47:07,b379f379-f0ca-42f5-a225-48bc647d622c,OnePlus 10 Pro,Android,['7.0.57']
Swipe,7678131978,App Kill,2024-03-15 19:47:17,0abeb222-27cd-4e99-8186-46c1a38e6f1b,OnePlus 10 Pro,Android,['7.0.57']
Click,7739165913,App Launch,2024-03-15 19:47:10,ca7b2f14-08fc-4fcc-b1d3-f8ef0c9006cd,Mate series,Android,['7.0.57']
Click,7739165913,play&Win,2024-03-15 19:47:20,54fc7fea-e4fc-42df-9a95-0bd5a9efa246,Mate series,Android,['7.0.57']
Click,7739165913,Spin wheel,2024-03-15 19:47:30,e853828e-089e-4609-856c-ea4bf09ad37d,Mate series,Android,['7.0.57']
Click,7739165913,Spin,2024-03-15 19:47:50,453c57db-87a8-48a8-ac0e-bbe22ce2a958,Mate series,Android,['7.0.57']
Click,7739165913,Claim prize,2024-03-15 19:48:10,7412bef2-4118-4dcd-9abb-24371d7d4497,Mate series,Android,['7.0.57']
Swipe back,7739165913,Home,2024-03-15 19:48:50,5d56e07b-93e2-4868-809b-220989b70b18,Mate series,Android,['7.0.57']
Swipe,7739165913,App Kill,2024-03-15 19:49:00,26580510-d95e-4ef6-ad27-b9b1b924e728,Mate series,Android,['7.0.57']
Click,7815823309,App Launch,2024-03-15 19:48:48,7e0a24bc-3c1d-4a61-af1b-aa28dcc40aef,Pixel 4,Android,['7.0.25']
Click,7815823309,UPI,2024-03-15 19:48:58,86850361-8d26-4637-8353-088fb53b63b0,Pixel 4,Android,['7.0.25']
Scroll,7815823309,UPI,2024-03-15 19:49:08,18e92c14-3809-4366-9062-3d44a38417f6,Pixel 4,Android,['7.0.25']
Click,7815823309,Send Money,2024-03-15 19:49:28,19971149-80e1-4376-be19-ad4f53dee529,Pixel 4,Android,['7.0.25']
Input,7815823309,Account number,2024-03-15 19:49:48,7bf534d6-f69e-467d-a748-671bee0761b6,Pixel 4,Android,['7.0.25']
Input,7815823309,IFSC code,2024-03-15 19:50:18,1db8c4d9-aeb8-4a2f-b9e8-1b9ed24cd4c5,Pixel 4,Android,['7.0.25']
Input,7815823309,Amount,2024-03-15 19:50:48,78d065a6-b7e9-4bc9-8521-e23c2f463474,Pixel 4,Android,['7.0.25']
Click,7815823309,proceed,2024-03-15 19:51:18,a103650b-41da-495a-9018-e2289bfb23b0,Pixel 4,Android,['7.0.25']
Swipe back,7815823309,Home,2024-03-15 19:52:18,6329a39c-e078-4f32-8712-ea84967d9b25,Pixel 4,Android,['7.0.25']
Swipe,7815823309,App Kill,2024-03-15 19:52:28,e3df6102-91cd-4cab-9206-34250551f06a,Pixel 4,Android,['7.0.25']
Click,7433646191,App Launch,2024-03-15 19:50:05,7ea098e4-99dc-45b0-b050-06c2caad1e20,OnePlus One,Android,['7.0.01']
Click,7433646191,TV,2024-03-15 19:50:15,381e41b0-eea0-4e6b-b5a6-108134efaf25,OnePlus One,Android,['7.0.01']
